"Date","Price","Open","High","Low","Vol.","Change %"
"May 30, 2012","13,871.75","14,076.71","14,107.30","13,863.98","-","-1.42%"
"May 29, 2012","14,071.85","14,047.87","14,168.49","14,047.87","-","0.29%"
"May 28, 2012","14,031.51","13,936.75","14,059.71","13,936.25","-","0.76%"
"May 25, 2012","13,925.06","13,956.52","13,999.06","13,921.08","-","-0.09%"
"May 24, 2012","13,936.92","14,028.26","14,088.36","13,895.44","-","-0.68%"
"May 23, 2012","14,032.82","14,142.85","14,145.06","14,003.53","-","-0.77%"
"May 22, 2012","14,142.08","13,888.67","14,158.25","13,888.67","-","1.92%"
"May 21, 2012","13,875.74","13,873.62","13,944.43","13,865.27","-","0.13%"
"May 18, 2012","13,857.78","14,078.92","14,106.94","13,844.01","-","-1.46%"
"May 17, 2012","14,063.08","14,117.78","14,152.58","13,990.45","-","-0.13%"
"May 16, 2012","14,081.07","14,321.70","14,334.98","14,062.95","-","-1.63%"
"May 15, 2012","14,313.67","14,246.47","14,373.80","14,233.50","-","0.60%"
"May 14, 2012","14,228.77","14,235.47","14,310.09","14,167.91","-","-0.01%"
"May 11, 2012","14,230.49","14,405.92","14,445.50","14,210.65","-","-1.32%"
"May 10, 2012","14,420.19","14,662.51","14,681.42","14,395.08","-","-1.32%"
"May 09, 2012","14,613.59","14,514.54","14,644.21","14,514.54","-","0.69%"
"May 08, 2012","14,513.96","14,645.85","14,686.72","14,480.38","-","-0.71%"
"May 07, 2012","14,617.97","14,648.10","14,706.10","14,583.54","-","0.04%"
"May 04, 2012","14,612.28","14,460.39","14,628.96","14,460.39","-","1.33%"
"May 03, 2012","14,419.92","14,204.59","14,454.39","14,204.59","-","1.96%"
"May 02, 2012","14,142.52","14,002.81","14,166.65","13,998.74","-","1.09%"
"Apr 30, 2012","13,990.38","14,050.62","14,066.51","13,890.66","-","-0.37%"
"Apr 27, 2012","14,042.77","14,075.76","14,244.08","14,021.55","-","-0.17%"
"Apr 26, 2012","14,066.09","14,220.63","14,316.80","14,027.37","-","-1.07%"
"Apr 25, 2012","14,217.74","14,159.66","14,312.13","14,159.66","-","0.60%"
"Apr 24, 2012","14,132.59","14,136.02","14,223.25","14,120.49","-","0.35%"
"Apr 23, 2012","14,083.44","13,962.39","14,099.77","13,949.65","-","1.05%"
"Apr 20, 2012","13,936.48","13,941.63","14,061.05","13,925.49","-","0.05%"
"Apr 19, 2012","13,929.47","13,940.48","13,988.06","13,850.12","-","-0.06%"
"Apr 18, 2012","13,937.95","13,796.56","13,964.43","13,796.01","-","1.26%"
"Apr 17, 2012","13,764.22","13,792.16","13,893.59","13,764.22","-","-0.05%"
"Apr 16, 2012","13,770.70","13,806.30","13,823.05","13,570.51","-","-0.21%"
"Apr 13, 2012","13,799.42","13,692.69","14,007.55","13,692.69","-","0.77%"
"Apr 12, 2012","13,693.74","13,813.11","13,829.02","13,597.89","-","-0.89%"
"Apr 11, 2012","13,816.96","13,919.77","13,973.16","13,777.66","-","-0.62%"
"Apr 10, 2012","13,903.12","13,868.32","14,002.69","13,865.20","-","0.28%"
"Apr 09, 2012","13,864.68","13,886.53","14,025.62","13,835.29","-","-0.08%"
"Apr 06, 2012","13,875.53","13,834.82","14,022.36","13,829.85","-","0.32%"
"Apr 05, 2012","13,831.47","13,977.46","13,988.83","13,811.57","-","-0.82%"
"Apr 04, 2012","13,945.30","13,696.87","13,957.03","13,696.87","-","1.79%"
"Apr 03, 2012","13,700.47","13,661.62","13,730.19","13,596.06","-","0.27%"
"Apr 02, 2012","13,663.32","13,729.22","13,818.92","13,636.51","-","-0.72%"
"Mar 30, 2012","13,761.76","13,570.19","13,763.97","13,570.19","-","1.49%"
"Mar 29, 2012","13,559.10","13,577.75","13,643.30","13,468.00","-","-0.12%"
"Mar 28, 2012","13,575.41","13,479.44","13,670.33","13,461.61","-","0.93%"
"Mar 27, 2012","13,449.73","13,276.94","13,463.81","13,270.09","-","1.23%"
"Mar 26, 2012","13,286.73","13,282.48","13,306.57","13,233.25","-","0.10%"
"Mar 22, 2012","13,273.29","13,302.45","13,324.23","13,206.44","-","-0.15%"
"Mar 21, 2012","13,293.12","13,314.53","13,399.57","13,261.41","-","-0.08%"
"Mar 20, 2012","13,303.33","13,074.49","13,323.23","13,043.78","-","1.73%"
"Mar 19, 2012","13,077.72","13,298.37","13,329.88","13,042.30","-","-1.65%"
"Mar 16, 2012","13,297.12","13,459.13","13,503.58","13,249.21","-","-1.14%"
"Mar 15, 2012","13,451.07","13,369.64","13,457.34","13,277.51","-","0.68%"
"Mar 14, 2012","13,360.67","13,302.91","13,460.15","13,302.91","-","0.58%"
"Mar 13, 2012","13,283.65","13,388.11","13,422.23","13,270.95","-","-0.74%"
"Mar 12, 2012","13,382.54","13,359.44","13,554.35","13,359.44","-","0.22%"
"Mar 09, 2012","13,352.74","13,275.28","13,425.67","13,275.28","-","0.61%"
"Mar 08, 2012","13,271.39","13,271.78","13,364.88","13,248.53","-","0.20%"
"Mar 07, 2012","13,244.95","13,336.73","13,389.18","13,226.76","-","-0.60%"
"Mar 06, 2012","13,324.34","13,299.00","13,363.47","13,261.44","-","0.35%"
"Mar 05, 2012","13,278.31","13,115.88","13,311.94","13,079.25","-","1.45%"
"Mar 02, 2012","13,088.97","12,956.08","13,102.27","12,953.91","-","1.14%"
"Mar 01, 2012","12,941.38","12,879.41","12,956.52","12,830.02","-","0.49%"
"Feb 29, 2012","12,877.88","12,794.63","12,919.65","12,794.63","-","1.09%"
"Feb 28, 2012","12,739.22","12,737.40","12,823.57","12,726.10","-","-0.03%"
"Feb 27, 2012","12,743.66","12,725.10","12,790.62","12,654.07","-","0.29%"
"Feb 24, 2012","12,706.52","12,532.50","12,719.96","12,523.73","-","1.52%"
"Feb 23, 2012","12,515.92","12,611.70","12,624.76","12,499.72","-","-0.70%"
"Feb 22, 2012","12,603.67","12,560.85","12,665.89","12,560.85","-","0.47%"
"Feb 21, 2012","12,544.45","12,518.29","12,607.10","12,475.16","-","0.21%"
"Feb 20, 2012","12,517.90","12,513.71","12,595.57","12,508.67","-","0.18%"
"Feb 17, 2012","12,495.68","12,443.32","12,610.93","12,443.32","-","0.74%"
"Feb 16, 2012","12,404.24","12,327.19","12,418.55","12,324.37","-","0.76%"
"Feb 15, 2012","12,311.04","12,275.73","12,341.14","12,268.16","-","0.40%"
"Feb 14, 2012","12,261.85","12,261.76","12,347.46","12,248.12","-","0.10%"
"Feb 13, 2012","12,250.00","12,230.97","12,287.60","12,154.41","-","0.15%"
"Feb 10, 2012","12,231.60","12,213.56","12,314.23","12,191.42","-","0.15%"
"Feb 09, 2012","12,213.24","12,263.39","12,316.88","12,179.92","-","-0.41%"
"Feb 08, 2012","12,263.25","12,321.39","12,405.24","12,238.47","-","-0.17%"
"Feb 07, 2012","12,284.62","12,156.68","12,301.64","12,125.25","-","1.22%"
"Feb 06, 2012","12,136.92","11,983.40","12,214.72","11,983.40","-","1.29%"
"Feb 03, 2012","11,982.62","11,911.56","12,006.41","11,911.56","-","0.44%"
"Feb 02, 2012","11,929.78","11,942.86","12,000.83","11,907.41","-","-0.01%"
"Feb 01, 2012","11,930.55","11,894.50","11,989.20","11,892.67","-","0.47%"
"Jan 31, 2012","11,874.89","11,892.67","11,977.14","11,871.40","-","-0.07%"
"Jan 30, 2012","11,883.01","11,976.96","12,000.09","11,850.49","-","-0.65%"
"Jan 27, 2012","11,960.21","11,888.52","11,981.00","11,879.47","-","0.64%"
"Jan 26, 2012","11,883.92","11,951.52","12,029.03","11,866.89","-","-0.55%"
"Jan 25, 2012","11,949.75","11,986.18","12,034.64","11,932.48","-","-0.35%"
"Jan 24, 2012","11,991.38","12,064.63","12,100.18","11,960.99","-","-0.38%"
"Jan 23, 2012","12,037.66","11,789.54","12,070.84","11,789.54","-","2.23%"
"Jan 20, 2012","11,774.68","11,518.57","11,883.97","11,518.57","-","2.25%"
"Jan 19, 2012","11,515.59","11,570.38","11,652.74","11,500.60","-","-0.28%"
"Jan 18, 2012","11,547.71","11,338.83","11,551.71","11,335.43","-","2.15%"
"Jan 17, 2012","11,305.16","11,121.28","11,329.60","11,121.28","-","1.73%"
"Jan 16, 2012","11,112.65","11,024.37","11,116.19","10,982.13","-","0.89%"
"Jan 13, 2012","11,014.46","10,909.63","11,051.04","10,897.06","-","0.97%"
"Jan 12, 2012","10,909.12","10,924.94","10,924.94","10,840.82","-","-0.20%"
"Jan 11, 2012","10,930.49","10,915.41","10,966.31","10,869.97","-","-0.02%"
"Jan 10, 2012","10,933.18","11,035.18","11,035.18","10,771.13","-","-0.97%"
"Jan 09, 2012","11,040.30","11,147.67","11,163.21","11,023.63","-","-0.76%"
"Jan 06, 2012","11,125.35","11,202.75","11,266.63","11,075.94","-","-0.56%"
"Jan 05, 2012","11,187.88","11,349.40","11,366.69","11,143.70","-","-1.53%"
"Jan 04, 2012","11,361.97","11,434.31","11,463.51","11,334.85","-","-0.35%"
"Jan 03, 2012","11,402.04","11,288.46","11,412.97","11,253.63","-","1.06%"
"Jan 02, 2012","11,282.01","11,339.21","11,339.21","11,193.63","-","-0.58%"
"Dec 30, 2011","11,347.66","11,437.41","11,467.70","11,294.10","-","-0.77%"
"Dec 29, 2011","11,435.67","11,368.81","11,461.89","11,344.06","-","0.73%"
"Dec 28, 2011","11,352.59","11,316.01","11,380.35","11,311.80","-","0.36%"
"Dec 27, 2011","11,311.38","11,309.60","11,361.30","11,286.54","-","0.01%"
"Dec 26, 2011","11,310.35","11,310.34","11,379.26","11,304.83","-","0.08%"
"Dec 23, 2011","11,301.09","11,312.99","11,384.71","11,273.66","-","-0.04%"
"Dec 22, 2011","11,306.10","11,274.27","11,326.14","11,248.15","-","0.33%"
"Dec 21, 2011","11,268.55","11,343.97","11,407.14","11,228.03","-","-0.61%"
"Dec 20, 2011","11,338.04","11,086.20","11,375.87","11,013.44","-","2.30%"
"Dec 19, 2011","11,083.03","11,075.48","11,161.35","11,039.97","-","0.50%"
"Dec 16, 2011","11,028.14","11,066.67","11,092.81","10,889.56","-","-1.00%"
"Dec 15, 2011","11,139.52","11,288.46","11,288.46","11,057.35","-","-1.43%"
"Dec 14, 2011","11,300.99","11,288.10","11,353.03","11,272.37","-","0.20%"
"Dec 13, 2011","11,278.02","11,506.88","11,517.98","11,268.47","-","-1.73%"
"Dec 12, 2011","11,477.12","11,456.77","11,609.12","11,456.66","-","0.11%"
"Dec 09, 2011","11,464.61","11,382.48","11,537.24","11,345.11","-","0.63%"
"Dec 08, 2011","11,392.57","11,280.44","11,420.03","11,192.26","-","0.96%"
"Dec 07, 2011","11,283.89","11,397.95","11,457.89","11,211.20","-","-0.78%"
"Dec 02, 2011","11,372.21","11,553.85","11,555.12","11,246.93","-","-1.60%"
"Dec 01, 2011","11,557.37","11,549.78","11,613.24","11,549.78","-","0.21%"
"Nov 30, 2011","11,532.83","11,511.39","11,595.00","11,505.15","-","0.22%"
"Nov 29, 2011","11,506.94","11,528.19","11,618.30","11,425.95","-","0.11%"
"Nov 28, 2011","11,494.15","11,558.96","11,558.96","11,404.64","-","-1.32%"
"Nov 25, 2011","11,648.14","11,731.49","11,775.23","11,613.88","-","-0.69%"
"Nov 24, 2011","11,729.40","11,631.48","11,755.08","11,572.12","-","0.82%"
"Nov 23, 2011","11,633.97","11,781.26","11,836.56","11,621.64","-","-1.13%"
"Nov 22, 2011","11,767.00","11,891.86","11,895.31","11,750.51","-","-1.07%"
"Nov 21, 2011","11,894.79","11,933.59","12,003.21","11,864.07","-","-0.36%"
"Nov 18, 2011","11,937.81","11,917.92","11,973.93","11,835.92","-","0.20%"
"Nov 17, 2011","11,913.42","11,996.26","12,022.83","11,908.06","-","-0.66%"
"Nov 16, 2011","11,992.77","12,008.72","12,128.55","11,963.86","-","-0.01%"
"Nov 15, 2011","11,994.01","12,024.75","12,053.00","11,923.27","-","-0.12%"
"Nov 14, 2011","12,008.48","12,051.95","12,108.77","11,977.62","-","-0.09%"
"Nov 11, 2011","12,019.32","11,994.52","12,111.98","11,994.52","-","0.42%"
"Nov 10, 2011","11,969.05","11,932.16","12,009.11","11,898.52","-","0.10%"
"Nov 04, 2011","11,957.30","11,844.95","11,975.12","11,813.96","-","1.27%"
"Nov 03, 2011","11,807.46","11,738.66","11,863.27","11,738.66","-","0.52%"
"Nov 02, 2011","11,746.09","11,733.64","11,815.26","11,634.16","-","-0.14%"
"Nov 01, 2011","11,762.72","11,892.50","12,046.89","11,724.60","-","-0.89%"
"Oct 31, 2011","11,868.88","11,574.74","11,933.28","11,574.74","-","2.66%"
"Oct 28, 2011","11,561.67","11,295.30","11,599.22","11,295.30","-","2.47%"
"Oct 27, 2011","11,283.49","11,396.92","11,434.90","11,242.66","-","-0.91%"
"Oct 26, 2011","11,387.22","11,502.09","11,537.64","11,356.11","-","-1.13%"
"Oct 25, 2011","11,517.29","11,547.51","11,671.11","11,497.70","-","-0.07%"
"Oct 21, 2011","11,525.25","11,679.84","11,714.12","11,437.44","-","-1.37%"
"Oct 20, 2011","11,685.15","11,636.03","11,722.94","11,603.19","-","0.38%"
"Oct 19, 2011","11,640.46","11,929.55","11,962.14","11,565.46","-","-2.28%"
"Oct 18, 2011","11,912.19","11,976.36","12,028.20","11,902.32","-","-0.53%"
"Oct 17, 2011","11,975.55","11,997.35","12,042.06","11,948.91","-","-0.10%"
"Oct 14, 2011","11,988.09","11,974.17","12,022.98","11,912.51","-","0.18%"
"Oct 13, 2011","11,966.29","12,097.81","12,116.30","11,944.25","-","-0.77%"
"Oct 12, 2011","12,059.07","12,061.68","12,118.97","12,016.13","-","0.04%"
"Oct 11, 2011","12,054.82","12,098.03","12,141.76","12,028.68","-","-0.31%"
"Oct 10, 2011","12,092.32","11,913.86","12,246.18","11,913.86","-","2.01%"
"Oct 07, 2011","11,853.84","11,923.94","11,930.68","11,845.40","-","0.13%"
"Oct 06, 2011","11,839.00","11,972.18","11,974.12","11,814.56","-","-0.25%"
"Oct 05, 2011","11,868.17","11,967.32","11,999.62","11,847.67","-","-0.55%"
"Oct 04, 2011","11,933.28","11,711.66","11,944.68","11,711.66","-","1.92%"
"Oct 03, 2011","11,708.25","11,754.35","11,769.53","11,666.68","-","-0.46%"
"Sep 30, 2011","11,761.97","11,650.19","11,800.06","11,649.29","-","1.03%"
"Sep 29, 2011","11,642.46","11,629.66","11,663.25","11,595.22","-","0.14%"
"Sep 28, 2011","11,625.69","11,547.79","11,654.36","11,497.40","-","0.82%"
"Sep 27, 2011","11,531.24","11,332.03","11,547.19","11,332.03","-","2.36%"
"Sep 26, 2011","11,265.03","11,569.05","11,569.05","11,150.60","-","-2.95%"
"Sep 23, 2011","11,606.86","11,618.38","11,650.93","11,468.64","-","-0.71%"
"Sep 22, 2011","11,690.23","11,850.57","11,891.14","11,660.89","-","-1.36%"
"Sep 21, 2011","11,851.98","11,587.12","11,852.40","11,587.12","-","2.86%"
"Sep 20, 2011","11,522.87","11,378.41","11,546.80","11,347.85","-","1.46%"
"Sep 19, 2011","11,356.64","11,369.90","11,391.39","11,342.18","-","0.03%"
"Sep 16, 2011","11,353.46","11,321.73","11,358.47","11,297.91","-","0.45%"
"Sep 15, 2011","11,302.22","11,307.82","11,366.11","11,291.69","-","0.05%"
"Sep 14, 2011","11,297.02","11,255.53","11,331.59","11,222.80","-","0.29%"
"Sep 13, 2011","11,264.43","11,196.73","11,280.03","11,154.52","-","0.75%"
"Sep 12, 2011","11,180.64","11,265.80","11,265.80","11,139.75","-","-0.94%"
"Sep 09, 2011","11,286.21","11,337.09","11,397.59","11,258.51","-","-0.55%"
"Sep 08, 2011","11,348.42","11,342.80","11,417.67","11,337.47","-","0.16%"
"Sep 07, 2011","11,329.77","11,349.29","11,374.01","11,307.99","-","0.09%"
"Sep 06, 2011","11,319.15","11,175.72","11,334.75","11,106.68","-","1.40%"
"Sep 05, 2011","11,162.39","11,074.65","11,276.20","11,063.81","-","0.83%"
"Aug 30, 2011","11,070.58","10,908.23","11,076.25","10,908.23","-","1.53%"
"Aug 29, 2011","10,903.88","10,851.20","10,923.81","10,760.91","-","0.02%"
"Aug 25, 2011","10,901.76","10,959.33","11,007.97","10,835.91","-","-0.36%"
"Aug 24, 2011","10,941.08","10,926.08","11,046.19","10,906.89","-","0.91%"
"Aug 23, 2011","10,842.26","10,885.28","10,897.53","10,767.98","-","-0.48%"
"Aug 22, 2011","10,894.15","10,830.33","10,971.35","10,796.39","-","0.13%"
"Aug 19, 2011","10,879.82","11,104.25","11,104.25","10,858.72","-","-2.23%"
"Aug 18, 2011","11,128.52","11,222.66","11,321.80","11,091.42","-","-1.25%"
"Aug 17, 2011","11,269.95","11,260.25","11,301.68","11,204.20","-","0.32%"
"Aug 16, 2011","11,233.75","11,177.37","11,240.09","11,098.26","-","0.61%"
"Aug 15, 2011","11,166.10","11,280.53","11,292.26","11,137.39","-","-0.85%"
"Aug 12, 2011","11,262.04","11,269.43","11,410.74","11,229.93","-","-0.03%"
"Aug 11, 2011","11,264.95","11,205.87","11,311.61","11,107.27","-","-0.41%"
"Aug 10, 2011","11,311.29","11,055.78","11,365.19","11,055.78","-","2.50%"
"Aug 09, 2011","11,034.92","11,162.85","11,266.06","11,032.20","-","-3.24%"
"Aug 08, 2011","11,404.17","11,298.71","11,437.93","11,070.28","-","0.26%"
"Aug 05, 2011","11,375.09","11,775.90","11,775.90","11,300.55","-","-3.98%"
"Aug 04, 2011","11,846.16","11,944.71","12,005.27","11,751.61","-","-0.80%"
"Aug 03, 2011","11,941.72","12,223.84","12,223.84","11,911.02","-","-2.33%"
"Aug 02, 2011","12,226.33","12,253.85","12,280.27","12,194.85","-","-0.22%"
"Aug 01, 2011","12,253.39","12,204.44","12,330.48","12,204.44","-","0.52%"
"Jul 29, 2011","12,190.37","12,110.61","12,218.30","12,045.90","-","0.76%"
"Jul 28, 2011","12,098.05","12,266.32","12,310.27","12,040.93","-","-1.37%"
"Jul 27, 2011","12,265.53","12,373.19","12,402.99","12,232.81","-","-0.80%"
"Jul 26, 2011","12,364.06","12,397.40","12,459.75","12,343.24","-","-0.61%"
"Jul 25, 2011","12,440.10","12,485.04","12,488.13","12,373.45","-","-0.29%"
"Jul 22, 2011","12,476.77","12,492.99","12,543.18","12,468.78","-","0.02%"
"Jul 21, 2011","12,474.76","12,453.09","12,504.65","12,434.03","-","0.33%"
"Jul 20, 2011","12,433.17","12,449.12","12,494.81","12,415.96","-","-0.08%"
"Jul 19, 2011","12,443.54","12,354.17","12,471.28","12,293.03","-","1.02%"
"Jul 18, 2011","12,318.24","12,387.28","12,432.61","12,289.33","-","-0.23%"
"Jul 15, 2011","12,346.52","12,279.79","12,414.29","12,268.67","-","0.65%"
"Jul 14, 2011","12,267.33","12,197.83","12,291.47","12,186.66","-","0.04%"
"Jul 13, 2011","12,262.52","12,217.01","12,307.42","12,198.67","-","0.58%"
"Jul 12, 2011","12,191.78","12,295.51","12,339.61","12,154.60","-","-0.81%"
"Jul 11, 2011","12,291.90","12,402.04","12,420.91","12,284.81","-","-0.79%"
"Jul 08, 2011","12,390.12","12,442.76","12,442.76","12,315.98","-","-0.41%"
"Jul 07, 2011","12,441.40","12,534.99","12,558.91","12,426.07","-","-0.74%"
"Jul 06, 2011","12,533.55","12,580.99","12,612.63","12,520.67","-","-0.34%"
"Jul 05, 2011","12,576.48","12,571.05","12,624.74","12,527.49","-","0.13%"
"Jul 04, 2011","12,560.28","12,495.41","12,593.49","12,387.82","-","0.61%"
"Jul 01, 2011","12,484.17","12,508.73","12,553.08","12,458.19","-","-0.09%"
"Jun 30, 2011","12,496.03","12,431.67","12,544.38","12,400.10","-","0.59%"
"Jun 29, 2011","12,423.30","12,378.78","12,531.30","12,376.69","-","0.49%"
"Jun 28, 2011","12,362.44","12,449.67","12,510.24","12,338.01","-","-0.82%"
"Jun 27, 2011","12,464.49","12,456.70","12,516.00","12,421.85","-","0.07%"
"Jun 24, 2011","12,455.34","12,509.78","12,532.98","12,432.23","-","-0.42%"
"Jun 23, 2011","12,508.42","12,375.08","12,518.19","12,363.37","-","1.12%"
"Jun 22, 2011","12,369.41","12,335.49","12,409.11","12,307.42","-","0.35%"
"Jun 21, 2011","12,326.14","12,164.71","12,351.34","12,164.71","-","1.32%"
"Jun 20, 2011","12,165.98","12,367.20","12,384.44","12,130.07","-","-1.58%"
"Jun 17, 2011","12,361.31","12,377.44","12,411.90","12,306.11","-","-0.06%"
"Jun 16, 2011","12,369.12","12,346.25","12,385.42","12,296.68","-","0.42%"
"Jun 15, 2011","12,317.15","12,350.28","12,399.45","12,302.10","-","-0.17%"
"Jun 14, 2011","12,337.94","12,381.04","12,391.01","12,306.26","-","-0.12%"
"Jun 13, 2011","12,353.36","12,390.92","12,424.87","12,303.90","-","-0.20%"
"Jun 10, 2011","12,377.77","12,334.97","12,421.04","12,323.92","-","0.39%"
"Jun 09, 2011","12,330.14","12,382.34","12,435.72","12,313.25","-","-0.30%"
"Jun 08, 2011","12,367.29","12,341.09","12,405.15","12,325.42","-","0.42%"
"Jun 07, 2011","12,314.99","12,215.62","12,363.94","12,212.30","-","0.85%"
"Jun 06, 2011","12,211.65","12,154.46","12,321.89","12,140.94","-","-0.20%"
"Jun 03, 2011","12,236.66","12,192.94","12,267.10","12,162.60","-","0.47%"
"Jun 02, 2011","12,179.81","12,272.43","12,295.07","12,168.64","-","-0.69%"
"Jun 01, 2011","12,264.06","12,128.34","12,289.59","12,116.51","-","1.16%"
"May 31, 2011","12,123.15","12,168.75","12,207.11","12,100.40","-","-0.59%"
"May 30, 2011","12,195.59","12,227.00","12,268.88","12,180.40","-","-0.24%"
"May 27, 2011","12,225.52","12,202.84","12,241.35","12,174.52","-","0.22%"
"May 26, 2011","12,198.12","12,175.65","12,259.69","12,171.39","-","0.25%"
"May 25, 2011","12,168.12","12,168.30","12,217.43","12,125.46","-","0.31%"
"May 24, 2011","12,130.58","12,045.07","12,150.63","12,045.07","-","0.83%"
"May 23, 2011","12,030.64","11,946.09","12,044.57","11,918.35","-","0.48%"
"May 20, 2011","11,973.38","11,884.80","11,982.83","11,840.03","-","0.80%"
"May 19, 2011","11,878.81","11,894.66","11,925.42","11,873.69","-","-0.05%"
"May 18, 2011","11,884.61","11,942.89","11,959.66","11,863.19","-","-0.38%"
"May 17, 2011","11,930.24","11,937.44","12,036.36","11,918.94","-","0.24%"
"May 16, 2011","11,902.12","11,964.58","11,968.75","11,884.73","-","-0.54%"
"May 13, 2011","11,967.34","11,959.94","12,010.72","11,941.65","-","0.04%"
"May 12, 2011","11,962.18","12,034.58","12,054.11","11,945.69","-","-0.62%"
"May 11, 2011","12,036.36","12,031.41","12,143.72","12,007.83","-","0.20%"
"May 10, 2011","12,012.02","11,953.45","12,044.94","11,942.93","-","0.66%"
"May 09, 2011","11,932.68","11,883.71","12,003.64","11,882.83","-","0.44%"
"May 06, 2011","11,879.96","11,943.28","11,945.87","11,803.33","-","-0.22%"
"May 05, 2011","11,906.69","11,693.98","11,917.44","11,693.98","-","2.01%"
"May 04, 2011","11,672.05","11,974.59","12,009.30","11,638.95","-","-2.38%"
"May 03, 2011","11,956.89","12,045.31","12,046.54","11,894.78","-","-0.66%"
"May 02, 2011","12,035.89","12,089.91","12,130.65","11,967.23","-","-0.18%"
"Apr 29, 2011","12,057.54","11,979.89","12,135.51","11,974.10","-","0.76%"
"Apr 28, 2011","11,966.67","11,950.97","11,990.26","11,935.85","-","0.16%"
"Apr 27, 2011","11,947.44","11,962.47","12,050.38","11,937.94","-","0.12%"
"Apr 26, 2011","11,933.46","11,911.31","11,952.90","11,891.44","-","0.15%"
"Apr 25, 2011","11,916.02","11,963.49","11,981.16","11,898.60","-","-0.32%"
"Apr 22, 2011","11,954.37","11,947.88","12,023.32","11,941.73","-","0.26%"
"Apr 21, 2011","11,923.59","11,752.90","11,951.85","11,743.86","-","1.52%"
"Apr 20, 2011","11,745.06","11,607.05","11,779.92","11,603.62","-","1.26%"
"Apr 19, 2011","11,599.28","11,704.05","11,704.05","11,596.74","-","-0.65%"
"Apr 18, 2011","11,674.83","11,703.96","11,737.83","11,648.99","-","-0.08%"
"Apr 15, 2011","11,684.23","11,656.04","11,715.68","11,566.36","-","0.27%"
"Apr 14, 2011","11,652.54","11,755.22","11,811.74","11,622.02","-","-0.70%"
"Apr 13, 2011","11,734.72","11,802.61","11,813.09","11,714.92","-","-0.52%"
"Apr 12, 2011","11,796.09","11,867.39","11,881.07","11,778.46","-","-0.66%"
"Apr 11, 2011","11,874.07","11,932.31","11,949.49","11,865.98","-","-0.27%"
"Apr 08, 2011","11,905.86","11,851.25","11,958.49","11,842.77","-","0.48%"
"Apr 07, 2011","11,848.84","11,935.80","11,953.25","11,842.74","-","-0.71%"
"Apr 06, 2011","11,933.17","11,912.07","11,994.45","11,912.07","-","0.27%"
"Apr 05, 2011","11,901.37","11,881.08","11,919.91","11,813.33","-","0.24%"
"Apr 04, 2011","11,873.28","11,900.13","11,950.76","11,863.00","-","-0.12%"
"Apr 01, 2011","11,887.13","11,809.40","11,893.26","11,809.40","-","0.66%"
"Mar 31, 2011","11,809.54","11,821.59","11,887.29","11,795.69","-","0.01%"
"Mar 30, 2011","11,808.61","11,717.30","11,822.93","11,683.23","-","0.83%"
"Mar 29, 2011","11,711.40","11,595.22","11,750.75","11,595.22","-","1.11%"
"Mar 28, 2011","11,583.03","11,534.84","11,630.98","11,534.84","-","0.26%"
"Mar 25, 2011","11,552.92","11,597.52","11,636.98","11,531.41","-","-0.10%"
"Mar 24, 2011","11,564.25","11,518.57","11,587.03","11,495.90","-","0.66%"
"Mar 22, 2011","11,488.06","11,397.90","11,560.87","11,397.90","-","0.99%"
"Mar 21, 2011","11,375.14","11,574.19","11,599.82","11,348.42","-","-1.99%"
"Mar 18, 2011","11,606.61","11,876.60","11,897.13","11,589.97","-","-2.12%"
"Mar 17, 2011","11,858.27","11,795.66","11,933.56","11,773.45","-","0.54%"
"Mar 16, 2011","11,794.57","11,854.55","11,921.61","11,697.44","-","-0.29%"
"Mar 15, 2011","11,829.24","12,056.21","12,056.21","11,768.49","-","-1.79%"
"Mar 14, 2011","12,045.38","12,056.11","12,099.43","12,027.34","-","0.00%"
"Mar 11, 2011","12,045.24","12,124.15","12,124.15","11,995.76","-","-0.66%"
"Mar 10, 2011","12,125.79","12,177.00","12,218.49","12,089.07","-","-0.02%"
"Mar 09, 2011","12,128.15","11,961.59","12,139.67","11,947.08","-","1.58%"
"Mar 08, 2011","11,940.01","11,998.53","12,000.92","11,864.85","-","-0.29%"
"Mar 07, 2011","11,974.55","12,044.48","12,158.01","11,912.44","-","-0.21%"
"Mar 04, 2011","12,000.03","11,765.52","12,086.58","11,742.24","-","2.02%"
"Mar 03, 2011","11,762.00","11,708.10","11,774.71","11,644.69","-","0.54%"
"Mar 02, 2011","11,699.16","11,634.10","11,719.46","11,536.98","-","0.78%"
"Mar 01, 2011","11,608.43","11,322.42","11,626.74","11,320.17","-","2.83%"
"Feb 28, 2011","11,289.22","11,186.42","11,363.64","11,077.43","-","0.59%"
"Feb 25, 2011","11,223.52","11,516.41","11,562.34","11,100.67","-","-2.74%"
"Feb 24, 2011","11,539.26","11,528.07","11,635.32","11,487.31","-","0.14%"
"Feb 23, 2011","11,523.42","11,649.79","11,694.09","11,485.80","-","-1.08%"
"Feb 22, 2011","11,649.38","11,982.51","11,983.05","11,624.77","-","-2.64%"
"Feb 21, 2011","11,964.68","12,049.02","12,106.96","11,944.82","-","-0.64%"
"Feb 18, 2011","12,041.15","12,077.50","12,142.93","11,962.00","-","-0.17%"
"Feb 17, 2011","12,061.77","12,085.74","12,142.03","12,021.54","-","-0.13%"
"Feb 15, 2011","12,077.84","11,948.75","12,139.84","11,948.75","-","1.10%"
