Date,Price,Open,High,Low,Vol.,Change
"Oct 02, 2014",251.42,250.2,252.79,245.36,9.00M,4.65%
"Oct 01, 2014",240.24,242.2,242.66,235.65,5.95M,-1.01%
"Sep 30, 2014",242.68,246.92,247.65,240.12,4.25M,-1.05%
"Sep 29, 2014",245.26,244,248.64,241.38,4.85M,-0.54%
"Sep 26, 2014",246.6,248.25,249.73,246.07,3.80M,-0.14%
"Sep 25, 2014",246.95,252.52,254.96,246.1,4.84M,-2.06%
"Sep 24, 2014",252.14,251.12,252.84,247.04,3.75M,0.69%
"Sep 23, 2014",250.41,245.22,253.8,245,5.66M,0.15%
"Sep 22, 2014",250.03,255,256.02,244.71,8.22M,-3.58%
"Sep 19, 2014",259.32,257.99,261.43,255.27,6.81M,-1.71%
"Sep 18, 2014",263.82,263.36,265.6,262.32,3.70M,0.93%
"Sep 17, 2014",261.38,262.41,264.7,259.5,5.18M,0.25%
"Sep 16, 2014",260.74,255.15,262.46,252.42,8.30M,2.71%
"Sep 15, 2014",253.86,274.37,274.4,249.13,16.46M,-9.08%
"Sep 12, 2014",279.2,280.5,282.39,277,3.33M,-0.40%
"Sep 11, 2014",280.31,280.46,284.79,278.63,3.77M,-0.28%
"Sep 10, 2014",281.1,279.5,281.41,273.66,3.79M,0.94%
"Sep 09, 2014",278.48,282.99,285.49,277,4.57M,-1.29%
"Sep 08, 2014",282.11,277.62,284.88,277.52,5.51M,1.70%
"Sep 05, 2014",277.39,282.55,282.9,272.51,11.18M,-3.02%
"Sep 04, 2014",286.04,284.01,291.42,280.4,8.34M,1.72%
"Sep 03, 2014",281.19,287.67,288,280.1,6.78M,-1.03%
"Sep 02, 2014",284.12,275.5,284.89,274.3,9.85M,5.35%
"Aug 29, 2014",269.7,268.7,272,267.51,6.45M,2.21%
"Aug 28, 2014",263.86,261.89,264.48,261.64,2.85M,0.23%
"Aug 27, 2014",263.25,263.5,264.24,260.29,2.99M,0.58%
"Aug 26, 2014",261.74,264.98,265.5,261.66,3.82M,-0.31%
"Aug 25, 2014",262.55,258.19,263.68,258.19,4.32M,2.25%
"Aug 22, 2014",256.78,254.54,256.95,252.61,2.84M,0.96%
"Aug 21, 2014",254.34,256.52,258.8,253.26,2.92M,-0.54%
"Aug 20, 2014",255.71,254.67,258.74,253,3.03M,-0.41%
"Aug 19, 2014",256.76,258.87,259.33,251.62,5.34M,-1.22%
"Aug 18, 2014",259.94,263.25,267.26,259.75,5.85M,-0.79%
"Aug 15, 2014",262.01,261.48,262.09,258.5,3.87M,0.24%
"Aug 14, 2014",261.38,262.49,263,256.5,4.13M,0.41%
"Aug 13, 2014",260.31,262.01,265.64,259.61,6.93M,0.13%
"Aug 12, 2014",259.96,258.08,260.3,254.58,6.39M,0.25%
"Aug 11, 2014",259.32,255.48,263.74,255,8.10M,4.51%
"Aug 08, 2014",248.13,251.16,251.76,246.5,5.10M,-1.69%
"Aug 07, 2014",252.39,250.12,256.69,249.12,7.48M,1.39%
"Aug 06, 2014",248.93,238.9,251.42,238.58,9.25M,4.38%
"Aug 05, 2014",238.49,237.47,242.99,235.69,5.39M,-0.01%
"Aug 04, 2014",238.52,234.38,240.5,233.27,5.97M,2.25%
"Aug 01, 2014",233.27,226.09,237.5,226,11.90M,4.46%
"Jul 31, 2014",223.3,229.26,231.4,221.5,7.75M,-2.46%
"Jul 30, 2014",228.92,221.92,229.6,221.04,4.93M,1.74%
"Jul 29, 2014",225.01,226.61,228.3,224.86,3.39M,0.08%
"Jul 28, 2014",224.82,224.25,232,221.4,6.52M,0.56%
"Jul 25, 2014",223.57,222.72,226.97,221.75,3.09M,0.01%
"Jul 24, 2014",223.54,223.25,225.1,220.8,3.25M,0.47%
"Jul 23, 2014",222.49,220.01,224.75,219.43,3.09M,1.33%
"Jul 22, 2014",219.58,222.19,223.3,219.11,2.73M,-0.44%
"Jul 21, 2014",220.54,217.25,223.21,216.72,3.83M,0.24%
"Jul 18, 2014",220.02,215.95,221.21,215.93,4.26M,2.14%
"Jul 17, 2014",215.4,216.16,220.55,213.6,4.65M,-0.81%
"Jul 16, 2014",217.16,221.82,224.8,216.82,4.05M,-1.10%
"Jul 15, 2014",219.58,226.73,227.65,218.1,5.73M,-3.14%
"Jul 14, 2014",226.7,219.99,228.79,215.45,7.21M,3.93%
"Jul 11, 2014",218.13,220.61,221.6,217.6,3.31M,-0.61%
"Jul 10, 2014",219.46,217.18,222.22,216.04,4.87M,-1.61%
"Jul 09, 2014",223.06,221.27,224.22,219.21,4.12M,1.82%
"Jul 08, 2014",219.07,218.65,220.96,214.27,7.85M,-1.61%
"Jul 07, 2014",222.66,227.5,229.78,220.4,5.90M,-2.87%
"Jul 03, 2014",229.25,231.29,231.9,224,5.17M,-0.08%
"Jul 02, 2014",229.43,240.66,242.33,227.07,8.04M,-4.29%
"Jul 01, 2014",239.72,242.46,243.44,238.7,4.34M,-0.14%
"Jun 30, 2014",240.06,239.55,244.49,239,4.83M,0.42%
"Jun 27, 2014",239.06,234.69,240,234.5,5.64M,1.47%
"Jun 26, 2014",235.6,237.17,240.4,234.21,5.12M,-0.54%
"Jun 25, 2014",236.89,233.05,237.55,230.24,5.80M,1.89%
"Jun 24, 2014",232.5,238.97,241.88,231.63,8.08M,-1.99%
"Jun 23, 2014",237.22,229.51,238.99,228.22,7.80M,3.32%
"Jun 20, 2014",229.59,228.52,231.29,226.2,4.91M,0.79%
"Jun 19, 2014",227.79,228.88,235.31,227,8.80M,0.29%
"Jun 18, 2014",227.12,231.5,231.71,226.12,6.95M,-1.96%
"Jun 17, 2014",231.67,224.11,235.54,222.85,13.30M,3.14%
"Jun 16, 2014",224.61,206.76,225.49,206.26,13.25M,8.81%
"Jun 13, 2014",206.42,204.78,206.79,201.58,3.55M,1.42%
"Jun 12, 2014",203.52,205.1,209.88,202.71,6.00M,-0.46%
"Jun 11, 2014",204.47,201.5,205,199.25,3.98M,1.07%
"Jun 10, 2014",202.3,204.43,206.97,201.55,3.52M,-1.47%
"Jun 09, 2014",205.31,207.95,209.99,204.2,2.81M,-1.37%
"Jun 06, 2014",208.17,209.75,210.81,207.18,3.07M,0.61%
"Jun 05, 2014",206.9,204.47,209.2,204.05,4.06M,1.43%
"Jun 04, 2014",203.99,204.35,206.26,200.4,3.43M,-0.46%
"Jun 03, 2014",204.94,203.49,208,202.59,3.87M,0.12%
"Jun 02, 2014",204.7,207.33,209.35,201.67,4.67M,-1.48%
"May 30, 2014",207.77,210.3,214.8,207.02,5.59M,-1.17%
"May 29, 2014",210.24,210.57,212.49,207.72,3.69M,0.00%
"May 28, 2014",210.24,210.02,212.77,205.26,5.50M,-0.62%
"May 27, 2014",211.56,208.52,213.87,207.7,5.35M,2.05%
"May 23, 2014",207.3,204.53,207.76,202.5,4.01M,1.18%
"May 22, 2014",204.88,200.35,206.88,199.56,6.22M,2.72%
"May 21, 2014",199.45,196.18,199.87,194.79,5.29M,2.12%
"May 20, 2014",195.3,196.94,199.33,193.07,5.55M,-0.40%
"May 19, 2014",196.09,190.72,196.89,190,4.57M,2.36%
"May 16, 2014",191.56,188.95,192.04,187.72,4.49M,1.57%
"May 15, 2014",188.59,189.98,192.66,185.3,6.05M,-1.06%
"May 14, 2014",190.62,188.95,193.48,187.1,5.41M,0.24%
"May 13, 2014",190.16,183.76,191.34,183,7.10M,2.97%
"May 12, 2014",184.67,183.87,187.19,179.88,7.00M,1.32%
"May 09, 2014",182.26,179.86,183.4,177.22,8.50M,2.05%
"May 08, 2014",178.59,182,194.4,178,20.06M,-11.30%
"May 07, 2014",201.35,209.64,210.2,197.25,10.18M,-2.86%
"May 06, 2014",207.28,216.6,218.66,206.85,5.64M,-4.31%
"May 05, 2014",216.61,209.48,217.69,208.52,5.15M,2.70%
"May 02, 2014",210.91,208.6,211.36,206.52,4.09M,1.53%
"May 01, 2014",207.73,207.08,214.02,205.69,5.44M,-0.08%
"Apr 30, 2014",207.89,203.6,208.16,201.28,4.44M,0.47%
"Apr 29, 2014",206.92,198.21,207.15,195.53,5.79M,4.24%
"Apr 28, 2014",198.51,200,203.79,190.5,7.04M,-0.67%
"Apr 25, 2014",199.85,202,206.7,197.65,7.00M,-3.85%
"Apr 24, 2014",207.86,210.81,212.8,203.2,5.50M,-0.06%
"Apr 23, 2014",207.99,216.33,216.74,207,7.30M,-4.87%
"Apr 22, 2014",218.64,206.36,219.33,205.01,9.81M,6.98%
"Apr 21, 2014",204.38,197.08,206.2,194,5.27M,3.16%
"Apr 17, 2014",198.12,199.61,202.29,194.08,5.93M,-0.50%
"Apr 16, 2014",199.11,197,199.99,190.82,7.21M,2.68%
"Apr 15, 2014",193.91,199.09,199.29,184.32,13.67M,-2.11%
"Apr 14, 2014",198.09,207.6,208.44,194.41,7.70M,-2.79%
"Apr 11, 2014",203.78,200.61,207,198.6,9.07M,-0.20%
"Apr 10, 2014",204.19,216.82,217.5,203.79,7.21M,-5.87%
"Apr 09, 2014",216.93,216.76,218.45,210.89,5.16M,0.68%
"Apr 08, 2014",215.46,210.05,216.49,206.42,6.89M,3.83%
"Apr 07, 2014",207.52,205.81,216.2,203.51,9.86M,-2.21%
"Apr 04, 2014",212.22,226.01,228.27,211.25,11.35M,-5.85%
"Apr 03, 2014",225.4,230.3,235.73,222,10.92M,-2.12%
"Apr 02, 2014",230.29,220,230.89,218.05,10.78M,6.14%
"Apr 01, 2014",216.97,209.02,218.16,208.58,7.37M,4.09%
"Mar 31, 2014",208.45,216.5,216.75,206.39,8.38M,-1.85%
"Mar 28, 2014",212.37,212.8,216.72,210.27,9.68M,2.44%
"Mar 27, 2014",207.32,212.37,213.6,203,9.51M,-2.65%
"Mar 26, 2014",212.96,221.95,222.6,211.35,6.91M,-3.39%
"Mar 25, 2014",220.44,224.14,227.05,217.9,7.87M,0.12%
"Mar 24, 2014",220.17,229.75,229.9,210.27,11.33M,-3.81%
"Mar 21, 2014",228.89,236.02,236.2,227.5,8.23M,-2.56%
"Mar 20, 2014",234.91,236.16,239.25,233.36,3.82M,-0.39%
"Mar 19, 2014",235.84,241.39,241.55,233.51,5.07M,-1.75%
"Mar 18, 2014",240.04,236.95,241.5,235.02,6.24M,2.59%
"Mar 17, 2014",233.98,234.95,237.93,230.5,5.91M,1.30%
"Mar 14, 2014",230.97,235.29,236.94,228.32,8.29M,-2.87%
"Mar 13, 2014",237.79,243.79,244.19,234,6.24M,-1.53%
"Mar 12, 2014",241.49,231.5,247.5,231.11,9.76M,3.02%
"Mar 11, 2014",234.41,236.5,244.6,232.43,8.84M,-1.85%
"Mar 10, 2014",238.84,242.7,243,236.06,7.75M,-2.99%
"Mar 07, 2014",246.21,252.94,254.85,244.41,7.82M,-2.66%
"Mar 06, 2014",252.94,254.14,257.5,249.45,7.37M,0.11%
"Mar 05, 2014",252.66,256.72,256.99,251.8,5.95M,-0.86%
"Mar 04, 2014",254.84,258.48,260,252.83,8.77M,1.71%
"Mar 03, 2014",250.56,237.26,251.65,234.99,13.11M,2.35%
"Feb 28, 2014",244.81,249.65,252.68,242.55,14.61M,-3.06%
"Feb 27, 2014",252.54,261.25,261.9,248.33,17.97M,-0.18%
"Feb 26, 2014",253,258.58,265,247.5,24.77M,2.02%
"Feb 25, 2014",248,230,259.2,228.45,32.80M,13.94%
"Feb 24, 2014",217.65,208.76,218.36,208.32,8.30M,3.84%
"Feb 21, 2014",209.6,211.64,213.98,209.19,7.83M,-0.18%
"Feb 20, 2014",209.97,215.01,215.21,206.27,18.02M,8.43%
"Feb 19, 2014",193.64,203.7,203.7,193.41,16.42M,-4.94%
"Feb 18, 2014",203.7,205.24,206,201.36,9.36M,2.76%
"Feb 14, 2014",198.23,198.1,201.88,197,6.17M,-0.70%
"Feb 13, 2014",199.63,193.34,202.72,193.25,8.17M,2.21%
"Feb 12, 2014",195.32,195.78,198.27,194.32,5.18M,-0.66%
"Feb 11, 2014",196.62,198.97,202.2,192.7,10.73M,0.03%
"Feb 10, 2014",196.56,189.34,199.3,189.32,12.99M,5.38%
"Feb 07, 2014",186.53,181.01,186.63,179.6,8.96M,4.57%
"Feb 06, 2014",178.38,176.3,180.11,176,5.85M,2.27%
"Feb 05, 2014",174.42,178.3,180.59,169.36,7.28M,-2.41%
"Feb 04, 2014",178.73,180.7,181.6,176.2,4.69M,0.91%
"Feb 03, 2014",177.11,182.89,184.88,175.16,6.78M,-2.37%
"Jan 31, 2014",181.41,178.85,186,178.51,6.51M,-0.78%
"Jan 30, 2014",182.84,178,184.78,177.01,8.58M,4.34%
"Jan 29, 2014",175.23,175.3,179.09,173.13,5.96M,-1.77%
"Jan 28, 2014",178.38,171.5,178.98,171,6.13M,5.16%
"Jan 27, 2014",169.62,175.16,177.92,164.71,8.74M,-2.85%
"Jan 24, 2014",174.6,177.85,180.48,173.53,7.71M,-3.80%
"Jan 23, 2014",181.5,177.23,182.38,173.42,7.90M,1.65%
"Jan 22, 2014",178.56,177.81,180.32,174.76,7.04M,1.06%
"Jan 21, 2014",176.68,171.24,177.29,170.81,9.75M,3.92%
"Jan 17, 2014",170.01,170.19,173.2,167.95,9.22M,-0.56%
"Jan 16, 2014",170.97,162.5,172.7,162.4,11.98M,4.17%
"Jan 15, 2014",164.13,168.45,172.23,162.1,20.49M,1.77%
"Jan 14, 2014",161.27,140.5,162,136.67,27.94M,15.74%
"Jan 13, 2014",139.34,145.78,147,137.82,6.32M,-4.38%
"Jan 10, 2014",145.72,148.46,148.9,142.25,7.45M,-1.23%
"Jan 09, 2014",147.53,152.5,153.43,146.85,5.39M,-2.48%
"Jan 08, 2014",151.28,148.85,153.7,148.76,6.17M,1.29%
"Jan 07, 2014",149.36,147.62,150.4,145.25,5.04M,1.61%
"Jan 06, 2014",147,150,150.4,145.24,5.37M,-1.71%
"Jan 03, 2014",149.56,150,152.19,148.6,4.70M,-0.36%
"Jan 02, 2014",150.1,149.8,152.48,146.55,6.20M,-0.22%
"Dec 31, 2013",150.43,152.32,153.2,148.66,4.27M,-1.32%
"Dec 30, 2013",152.44,151.12,154.81,150.75,4.47M,0.87%
"Dec 27, 2013",151.12,155.3,155.5,150.8,5.47M,-2.82%
"Dec 26, 2013",155.5,155.04,158,154.29,7.13M,2.70%
"Dec 24, 2013",151.41,150,154.97,149.82,9.94M,5.48%
"Dec 23, 2013",143.55,144.85,146.24,142.6,5.39M,0.22%
"Dec 20, 2013",143.24,141.58,144.35,141.58,7.42M,1.79%
"Dec 19, 2013",140.72,146.9,147,139.1,12.76M,-4.91%
"Dec 18, 2013",147.98,152.24,154.9,145.95,11.58M,-2.94%
"Dec 17, 2013",152.46,147.58,154.63,146.32,10.49M,3.06%
"Dec 16, 2013",147.94,148.48,150.43,146.1,6.68M,0.20%
"Dec 13, 2013",147.65,148.05,151.8,147.32,10.60M,0.12%
"Dec 12, 2013",147.47,139.7,148.24,138.53,10.77M,5.60%
"Dec 11, 2013",139.65,141.88,143.05,139.49,7.14M,-1.79%
"Dec 10, 2013",142.19,140.05,145.87,139.86,10.75M,0.42%
"Dec 09, 2013",141.6,137,141.7,134.21,9.06M,3.09%
"Dec 06, 2013",137.36,141.51,142.49,136.3,7.91M,-2.22%
"Dec 05, 2013",140.48,140.15,143.35,139.5,9.29M,1.10%
"Dec 04, 2013",138.95,144.32,144.43,137.13,13.15M,-3.97%
"Dec 03, 2013",144.7,132.68,144.94,131.59,25.68M,16.53%
"Dec 02, 2013",124.17,126.35,128.55,123.93,7.75M,-2.44%
"Nov 29, 2013",127.28,129.77,130.59,126.98,9.72M,0.27%
"Nov 27, 2013",126.94,121.31,126.95,119.52,12.37M,5.34%
"Nov 26, 2013",120.5,119.38,122.72,116.1,13.89M,-0.28%
"Nov 25, 2013",120.84,124.5,125.84,120.3,10.28M,-0.44%
"Nov 22, 2013",121.38,121.58,122.75,117.93,11.10M,-0.59%
"Nov 21, 2013",122.1,122.89,124.79,120.25,11.90M,0.82%
"Nov 20, 2013",121.11,126.08,127.45,119.06,13.85M,-3.95%
"Nov 19, 2013",126.09,119.43,129,119.22,19.82M,3.71%
"Nov 18, 2013",121.58,135.27,135.45,119.61,23.14M,-10.24%
"Nov 15, 2013",135.45,136.85,137.95,134.35,9.90M,-1.56%
"Nov 14, 2013",137.6,138.92,140.4,134.11,12.20M,-0.79%
"Nov 13, 2013",138.7,140.84,142.37,136.34,12.66M,0.65%
"Nov 12, 2013",137.8,144.69,144.7,136.18,14.99M,-4.77%
"Nov 11, 2013",144.7,141,145.42,137.1,14.00M,4.89%
"Nov 08, 2013",137.95,136.48,140.6,132.32,22.48M,-1.30%
"Nov 07, 2013",139.77,144.19,145.65,137.62,22.28M,-7.54%
"Nov 06, 2013",151.16,154.81,160.73,146.35,31.07M,-14.51%
"Nov 05, 2013",176.81,180,181.43,171.36,22.47M,0.92%
"Nov 04, 2013",175.2,165,175.39,164.22,13.12M,8.03%
"Nov 01, 2013",162.17,163,165.9,160.41,7.18M,1.39%
"Oct 31, 2013",159.94,155.67,162.44,153.3,9.34M,0.45%
"Oct 30, 2013",159.22,164.63,167.68,158.17,8.40M,-3.19%
"Oct 29, 2013",164.47,162.76,165.45,153,14.11M,0.99%
"Oct 28, 2013",162.86,170.18,170.5,162.2,7.84M,-4.01%
"Oct 25, 2013",169.66,174.21,174.5,166.8,7.60M,-2.02%
"Oct 24, 2013",173.15,165,174.5,162.83,10.83M,5.26%
"Oct 23, 2013",164.5,168.91,171.81,160.15,13.33M,-4.10%
"Oct 22, 2013",171.54,170.5,177.78,166.11,11.39M,-0.61%
"Oct 21, 2013",172.6,183.28,183.39,171,11.53M,-5.89%
"Oct 18, 2013",183.4,184.15,185.96,182.52,5.93M,0.33%
"Oct 17, 2013",182.8,183.54,184.8,180.99,6.70M,-0.41%
"Oct 16, 2013",183.56,184.9,187.3,182.09,8.21M,-0.21%
"Oct 15, 2013",183.94,185.28,188.79,183.18,10.98M,2.35%
"Oct 14, 2013",179.72,175,182.5,174.15,7.77M,0.57%
"Oct 11, 2013",178.7,172.75,179.29,171.2,8.31M,3.34%
"Oct 10, 2013",172.93,173.09,175.75,169.69,8.88M,2.46%
"Oct 09, 2013",168.78,174.73,174.99,161.5,15.32M,-3.41%
"Oct 08, 2013",174.73,184.4,185.93,173.21,13.76M,-4.56%
"Oct 07, 2013",183.07,182.46,186.73,180.26,11.49M,1.15%
"Oct 04, 2013",180.98,176.4,181.18,172.65,14.41M,4.43%
"Oct 03, 2013",173.31,175.04,179.69,168,23.82M,-4.22%
"Oct 02, 2013",180.95,188.59,191.83,175.4,20.78M,-6.24%
"Oct 01, 2013",193,193.96,194.23,188.37,7.76M,-0.19%
"Sep 30, 2013",193.37,189,194.5,188,8.93M,1.29%
"Sep 27, 2013",190.9,187.52,191.28,186.43,5.92M,1.20%
"Sep 26, 2013",188.64,186.7,189.68,185.61,6.62M,1.84%
"Sep 25, 2013",185.24,183.56,186.3,180.5,8.25M,1.60%
"Sep 24, 2013",182.33,179.14,184.96,177.65,6.28M,0.67%
"Sep 23, 2013",181.11,184.48,185.48,177.11,8.19M,-1.24%
"Sep 20, 2013",183.39,178.9,185.83,178.56,13.40M,3.07%
"Sep 19, 2013",177.92,170.8,180.47,169.08,15.59M,7.04%
"Sep 18, 2013",166.22,167.07,167.45,164.2,5.44M,-0.01%
"Sep 17, 2013",166.23,165.08,168.42,163.36,5.50M,-0.21%
"Sep 16, 2013",166.58,168,170.85,165.85,7.59M,0.63%
"Sep 13, 2013",165.54,162.77,166.37,162.16,5.41M,0.37%
"Sep 12, 2013",164.93,164,166.76,160.51,6.16M,0.86%
"Sep 11, 2013",163.52,166.41,167.9,162.13,5.83M,-1.71%
"Sep 10, 2013",166.37,161.45,167.5,160.63,8.97M,3.53%
"Sep 09, 2013",160.7,163.12,164.5,158.51,14.34M,-3.76%
"Sep 06, 2013",166.97,168.57,169.7,165.15,8.62M,-1.74%
"Sep 05, 2013",169.93,170.1,171.5,168.25,6.69M,-0.40%
"Sep 04, 2013",170.62,169.77,171.62,165.56,11.48M,0.99%
"Sep 03, 2013",168.94,173.4,173.7,166.4,12.06M,-0.04%
"Aug 30, 2013",169,166.37,169.21,163.96,11.03M,1.77%
"Aug 29, 2013",166.06,164.22,167.75,162.51,9.45M,-0.23%
"Aug 28, 2013",166.45,169.06,171.5,163.25,14.74M,-0.34%
"Aug 27, 2013",167.01,162.3,168.8,160.95,17.57M,1.70%
"Aug 26, 2013",164.22,165.15,173,160.25,24.17M,1.47%
"Aug 23, 2013",161.84,157,162.3,155,12.93M,3.02%
"Aug 22, 2013",157.1,149.22,157.48,148.14,10.59M,6.25%
"Aug 21, 2013",147.86,150,150.31,146.25,6.27M,-1.15%
"Aug 20, 2013",149.58,148.65,149.78,147,6.42M,3.23%
"Aug 19, 2013",144.9,143.43,147.38,142.83,8.04M,2.04%
"Aug 16, 2013",142,141.63,143.91,140.97,7.11M,1.67%
"Aug 15, 2013",139.67,136.43,143.6,135,10.19M,0.22%
"Aug 14, 2013",139.36,142.72,144.84,138.05,11.69M,-4.17%
"Aug 13, 2013",145.43,149.5,149.84,144.45,8.75M,-1.32%
"Aug 12, 2013",147.38,149.43,150.5,142.05,14.91M,-3.67%
"Aug 09, 2013",153,152.4,155.95,151.25,8.94M,-0.31%
"Aug 08, 2013",153.48,154.35,158.88,150.46,27.25M,14.34%
"Aug 07, 2013",134.23,141.89,141.95,132.36,18.21M,-5.57%
"Aug 06, 2013",142.15,144.75,145.73,141.1,9.26M,-1.75%
"Aug 05, 2013",144.68,140.01,144.89,139.65,10.20M,4.84%
"Aug 02, 2013",138,134.59,138.25,133.61,6.27M,1.81%
"Aug 01, 2013",135.55,135,136.52,132.63,5.32M,0.95%
"Jul 31, 2013",134.28,132.57,134.97,131.45,6.35M,1.93%
"Jul 30, 2013",131.74,134.8,137.49,128.18,13.13M,-2.14%
"Jul 29, 2013",134.62,129.32,135.37,128.25,9.69M,4.04%
"Jul 26, 2013",129.39,128.14,130.68,126.61,9.64M,4.29%
"Jul 25, 2013",124.07,120.4,124.75,120.19,5.29M,1.95%
"Jul 24, 2013",121.7,124.47,124.5,119.56,6.87M,-0.85%
"Jul 23, 2013",122.74,124,125.56,121.82,7.74M,0.25%
"Jul 22, 2013",122.43,119.89,126.68,119.88,9.80M,2.30%
"Jul 19, 2013",119.68,118.5,120.55,116.51,5.89M,0.55%
"Jul 18, 2013",119.03,120.97,122.73,116.18,11.41M,-1.01%
"Jul 17, 2013",120.25,106.52,121.62,104.5,26.03M,10.27%
"Jul 16, 2013",109.05,126.28,126.32,107.3,32.37M,-14.31%
"Jul 15, 2013",127.26,133.03,133.26,126.82,9.92M,-2.03%
"Jul 12, 2013",129.9,125.5,129.94,124.51,11.35M,3.42%
"Jul 11, 2013",125.61,124.88,126.09,122.35,7.49M,2.73%
"Jul 10, 2013",122.27,123.19,123.25,120.79,5.60M,-0.96%
"Jul 09, 2013",123.45,124.64,125.32,121.91,8.60M,1.51%
"Jul 08, 2013",121.61,121.37,122.18,118.82,7.82M,1.27%
"Jul 05, 2013",120.09,118.32,120.28,115.7,6.83M,4.21%
"Jul 03, 2013",115.24,118,119.25,114.27,4.81M,-2.19%
"Jul 02, 2013",117.82,118.25,121.89,115.5,12.07M,0.55%
"Jul 01, 2013",117.18,109.36,117.77,109.15,10.90M,9.15%
"Jun 28, 2013",107.36,108.57,109.44,106.71,5.75M,-1.73%
"Jun 27, 2013",109.25,106.75,110.25,106.13,8.75M,3.34%
"Jun 26, 2013",105.72,103.8,105.87,102.66,6.61M,3.24%
"Jun 25, 2013",102.4,103.1,104.2,100.55,5.85M,0.90%
"Jun 24, 2013",101.49,96.5,102.87,95.3,7.13M,1.95%
"Jun 21, 2013",99.55,103.7,103.7,97.5,11.72M,-1.09%
"Jun 20, 2013",100.65,104.65,107.13,99.45,10.11M,-3.85%
"Jun 19, 2013",104.68,102.06,106.67,102.01,8.59M,1.25%
"Jun 18, 2013",103.39,101.75,103.98,99.2,8.80M,1.16%
"Jun 17, 2013",102.2,103.6,104.75,101.2,7.08M,1.89%
"Jun 14, 2013",100.3,100,102.52,99.33,6.57M,2.16%
"Jun 13, 2013",98.18,99,99.28,95.12,5.97M,0.46%
"Jun 12, 2013",97.73,96.8,100.48,95.75,9.20M,3.45%
"Jun 11, 2013",94.47,98.18,98.68,94.05,7.40M,-5.58%
"Jun 10, 2013",100.05,98.93,102.52,98.57,9.23M,-1.95%
"Jun 07, 2013",102.04,98,102.9,96.7,10.72M,4.82%
"Jun 06, 2013",97.35,95.25,99.27,95.11,9.51M,2.08%
"Jun 05, 2013",95.37,93.66,97.97,89.11,12.22M,0.56%
"Jun 04, 2013",94.84,92.75,96.42,92.4,8.86M,2.43%
"Jun 03, 2013",92.59,97.62,97.62,88.25,19.14M,-5.29%
"May 31, 2013",97.76,106.26,106.44,97.73,15.17M,-6.85%
"May 30, 2013",104.95,102.46,109.54,101.2,16.14M,0.31%
"May 29, 2013",104.63,113.55,114.9,99,25.10M,-5.17%
"May 28, 2013",110.33,101.55,110.75,100.3,19.69M,13.65%
"May 24, 2013",97.08,92.6,97.95,92,16.12M,4.69%
"May 23, 2013",92.73,84.81,93.01,83.05,12.04M,6.29%
"May 22, 2013",87.24,86.37,90.96,85.5,8.57M,-0.40%
"May 21, 2013",87.59,88.5,89.99,85.28,9.00M,-2.61%
"May 20, 2013",89.94,91.12,92.5,88.63,8.35M,-1.70%
"May 17, 2013",91.5,92.5,94.44,87.5,19.01M,-0.81%
"May 16, 2013",92.25,94.7,95,88.66,21.61M,8.73%
"May 15, 2013",84.84,81.8,86.88,78.11,16.88M,1.92%
"May 14, 2013",83.24,94.22,97.12,81.15,37.16M,-5.19%
"May 13, 2013",87.8,80.99,88,79.15,22.42M,14.38%
"May 10, 2013",76.76,69.65,81,69.25,25.09M,10.61%
"May 09, 2013",69.4,70.12,75.77,63.69,28.60M,24.40%
"May 08, 2013",55.79,57.5,58.2,55.71,6.77M,0.50%
"May 07, 2013",55.51,62,62.37,55.12,9.99M,-6.71%
"May 06, 2013",59.5,56.39,59.66,55.5,4.37M,9.07%
"May 03, 2013",54.55,56.47,56.47,54.5,3.38M,0.81%
"May 02, 2013",54.11,53.85,55.27,53.7,3.05M,1.56%
"May 01, 2013",53.28,55.99,55.99,53,2.74M,-1.32%
"Apr 30, 2013",53.99,56,58.18,53.76,5.52M,-1.73%
"Apr 29, 2013",54.94,51.76,54.99,51.2,3.64M,7.30%
"Apr 26, 2013",51.2,53.13,53.74,50.62,3.62M,-1.54%
"Apr 25, 2013",52,50.5,52.4,50.5,2.80M,3.11%
"Apr 24, 2013",50.43,50.9,51.05,48.98,2.63M,-1.14%
"Apr 23, 2013",51.01,51,52.92,50.66,3.74M,1.63%
"Apr 22, 2013",50.19,48.6,50.2,47.75,3.94M,4.93%
"Apr 19, 2013",47.83,47.46,49.88,47.07,3.01M,1.83%
"Apr 18, 2013",46.97,45.98,47.6,45.39,3.37M,3.34%
"Apr 17, 2013",45.45,45.5,45.95,44.54,2.12M,-0.31%
"Apr 16, 2013",45.59,44.19,46.14,43.91,3.18M,5.29%
"Apr 15, 2013",43.3,43.5,43.8,42.51,1.69M,-1.03%
"Apr 12, 2013",43.75,43.25,45.14,43.05,3.15M,0.37%
"Apr 11, 2013",43.59,42.06,44.55,41.75,3.45M,4.13%
"Apr 10, 2013",41.86,40.7,42.01,40.61,2.12M,3.36%
"Apr 09, 2013",40.5,41.8,41.83,40.33,1.70M,-3.18%
"Apr 08, 2013",41.83,41.97,42.55,41.51,1.68M,1.11%
"Apr 05, 2013",41.37,42,42,40.5,1.55M,-1.52%
"Apr 04, 2013",42.01,41.11,42.25,40.81,2.26M,2.21%
"Apr 03, 2013",41.1,43.1,43.47,40.21,5.64M,-7.31%
